"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GENDER_NAME","AGE_NAME","MEASURE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"December 2017","Chiltern 010A","E01017759","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 010B","E01017760","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Chiltern 010C","E01017761","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 008A","E01017762","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Chiltern 006D","E01017763","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 006E","E01017764","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Chiltern 006F","E01017765","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Chiltern 001C","E01017766","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 012C","E01017767","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 005A","E01017768","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 003A","E01017769","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 004A","E01017770","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Chiltern 003B","E01017771","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 013A","E01017773","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 013B","E01017774","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 008B","E01017775","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 008C","E01017776","Total","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"December 2017","Chiltern 008D","E01017777","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 001D","E01017778","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Chiltern 005B","E01017779","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 003C","E01017780","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 003D","E01017781","Total","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"December 2017","Chiltern 013C","E01017782","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Chiltern 013D","E01017783","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Chiltern 013E","E01017784","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 005C","E01017785","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Chiltern 005D","E01017786","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Chiltern 005E","E01017787","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Chiltern 005F","E01017788","Total","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"December 2017","Chiltern 002D","E01017789","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Chiltern 002E","E01017790","Total","All categories: Age 16+","Claimant count","Value",30,"Normal Value"
"December 2017","Chiltern 004B","E01017791","Total","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"December 2017","Chiltern 004C","E01017792","Total","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"December 2017","Chiltern 004D","E01017793","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Chiltern 010D","E01017794","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Chiltern 002F","E01017795","Total","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"December 2017","South Bucks 001A","E01017796","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 001B","E01017797","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","South Bucks 001C","E01017798","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 001D","E01017799","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 001E","E01017800","Total","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"December 2017","South Bucks 001F","E01017801","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","South Bucks 001G","E01017802","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 006A","E01017803","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 007A","E01017804","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 007B","E01017805","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 006B","E01017806","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","South Bucks 007C","E01017807","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 007D","E01017808","Total","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"December 2017","South Bucks 007E","E01017809","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 003A","E01017810","Total","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"December 2017","South Bucks 003B","E01017811","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 003C","E01017812","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 003D","E01017813","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 006C","E01017814","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 004A","E01017815","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 004B","E01017816","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 004C","E01017817","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 002A","E01017818","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 002B","E01017819","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","South Bucks 002C","E01017820","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 002D","E01017821","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 002E","E01017822","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 004D","E01017823","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","South Bucks 008A","E01017824","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 008B","E01017825","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 008C","E01017826","Total","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"December 2017","South Bucks 008D","E01017827","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 008E","E01017828","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 008F","E01017829","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 005A","E01017830","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 005B","E01017831","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","South Bucks 005C","E01017832","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","South Bucks 006D","E01017833","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","South Bucks 005D","E01017834","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","South Bucks 005E","E01017835","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Wycombe 015A","E01017836","Total","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"December 2017","Wycombe 015B","E01017837","Total","All categories: Age 16+","Claimant count","Value",30,"Normal Value"
"December 2017","Wycombe 015C","E01017838","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Wycombe 015D","E01017839","Total","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"December 2017","Wycombe 015E","E01017840","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Wycombe 015F","E01017841","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Wycombe 007A","E01017842","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Wycombe 017A","E01017843","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Wycombe 017B","E01017844","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Wycombe 017C","E01017845","Total","All categories: Age 16+","Claimant count","Value",60,"Normal Value"
"December 2017","Wycombe 021A","E01017846","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Wycombe 021B","E01017847","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Wycombe 021C","E01017848","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Wycombe 021D","E01017849","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Wycombe 010A","E01017850","Total","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"December 2017","Wycombe 010B","E01017851","Total","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"December 2017","Wycombe 010C","E01017852","Total","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"December 2017","Wycombe 007B","E01017853","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Wycombe 007C","E01017854","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Wycombe 017D","E01017855","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Wycombe 017E","E01017856","Total","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"December 2017","Wycombe 006A","E01017857","Total","All categories: Age 16+","Claimant count","Value",35,"Normal Value"
"December 2017","Wycombe 006B","E01017858","Total","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"December 2017","Wycombe 006C","E01017859","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Wycombe 006D","E01017860","Total","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"December 2017","Wycombe 006E","E01017861","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Wycombe 006F","E01017862","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"December 2017","Wycombe 006G","E01017863","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"December 2017","Wycombe 018A","E01017864","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Wycombe 018B","E01017865","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
"December 2017","Wycombe 020A","E01017866","Total","All categories: Age 16+","Claimant count","Value",0,"Normal Value"
